date_time,day_of_week,time_of_day,region,channel,season,promo,reservation,party_size,price_level,seats_available,staffing_level,staffing_ratio,server_experience,kitchen_load,queue_length,order_complexity,ingredient_freshness,chef_experience,manager_on_duty,weather,cuisine,table_type,allergens_flag,customer_id,order_id,waiting_time,food_quality,service_quality,overall_satisfaction,wait_issue,low_food_quality,complaint,return_intent
3/1/2024 21:00,Wed,Lunch,Tourist,Takeaway,Shoulder,0,0,3,31,57,5,1,3,90,7,3,59,2,D,Cold,Salads,Patio,0,139,100139,47,2,3,4,1,1,1,0
3/1/2024 21:30,Wed,Late Night,Urban,Dine-In,Shoulder,0,1,2,25,60,8,1,2,60,6,1,55,5,C,Hot,Sushi,High-Top,0,140,100140,23,2,4,7,0,1,1,0
3/1/2024 22:00,Wed,Late Night,Urban,Dine-In,High,0,1,2,29,65,8,1,4,75,2,4,58,3,B,Rain,BBQ,Standard,0,141,100141,29,2,4,7,1,1,1,0
3/1/2024 22:30,Wed,Lunch,Urban,Dine-In,Shoulder,0,0,4,26,55,9,2,4,90,13,5,59,3,D,Hot,Curry,Standard,0,142,100142,44,2,5,5,1,1,1,0
3/1/2024 23:00,Wed,Afternoon,Suburban,Dine-In,High,0,0,1,32,55,8,1,5,74,7,4,58,4,D,Hot,BBQ,Booth,0,143,100143,27,2,5,8,1,1,1,0
3/1/2024 23:30,Wed,Lunch,Suburban,Dine-In,Shoulder,0,0,5,26,60,4,1,2,84,11,4,50,3,A,Hot,Salads,Booth,0,144,100144,42,2,3,4,1,1,1,0
4/1/2024 0:00,Thu,Lunch,Suburban,Takeaway,Shoulder,0,0,2,26,41,6,1,3,92,12,3,47,3,D,Rain,Sushi,Standard,0,145,100145,45,2,4,5,1,1,1,0
4/1/2024 0:30,Thu,Breakfast,Suburban,Delivery,High,0,0,3,18,50,9,2,1,67,4,2,72,4,C,Rain,Sushi,Booth,0,146,100146,24,4,5,10,0,0,0,1
4/1/2024 1:00,Thu,Dinner,Urban,Takeaway,Low,0,1,2,25,46,7,2,1,98,10,4,67,3,D,Storm,Pizza,Standard,0,147,100147,44,2,4,4,1,1,1,0
4/1/2024 1:30,Thu,Afternoon,Urban,Takeaway,High,0,0,3,24,52,9,2,4,47,1,4,48,5,A,Storm,Pasta,Standard,0,148,100148,25,2,5,8,0,1,1,0
4/1/2024 2:00,Thu,Breakfast,Suburban,Dine-In,Shoulder,0,0,2,24,65,7,1,3,25,2,2,55,4,D,Storm,Burgers,Standard,0,149,100149,22,3,4,7,0,0,0,1
4/1/2024 2:30,Thu,Lunch,Urban,Dine-In,High,0,1,2,35,71,8,1,1,96,9,5,33,3,A,Storm,Pasta,Standard,0,150,100150,42,1,4,3,1,1,1,0
4/1/2024 3:00,Thu,Late Night,Tourist,Dine-In,Shoulder,1,1,3,27,69,8,1,3,56,4,2,71,5,D,Cold,Curry,Standard,0,151,100151,20,4,4,10,0,0,0,1
4/1/2024 3:30,Thu,Lunch,Urban,Dine-In,Shoulder,0,1,1,32,43,7,2,4,90,12,4,57,3,B,Cloudy,Pizza,Standard,0,152,100152,42,2,4,6,1,1,1,0
4/1/2024 4:00,Thu,Breakfast,Urban,Dine-In,High,0,1,3,25,52,8,2,3,60,3,3,56,4,C,Cloudy,Pasta,Standard,0,153,100153,9,3,5,9,0,0,0,1
4/1/2024 4:30,Thu,Afternoon,Urban,Dine-In,Shoulder,0,0,2,22,68,7,1,4,56,1,3,61,4,D,Storm,Pasta,Booth,0,154,100154,25,3,4,8,1,0,1,0
4/1/2024 5:00,Thu,Late Night,Urban,Dine-In,Shoulder,0,0,2,34,51,8,2,2,65,8,3,70,5,B,Storm,Burgers,Booth,0,155,100155,28,3,4,8,1,0,1,0
4/1/2024 5:30,Thu,Lunch,Tourist,Dine-In,Shoulder,1,1,1,28,42,7,2,4,90,11,4,76,5,B,Clear,Sushi,Booth,0,156,100156,39,2,4,7,1,1,1,0
4/1/2024 6:00,Thu,Dinner,Urban,Delivery,Shoulder,0,1,1,31,53,5,1,2,83,21,3,48,3,C,Cloudy,Sushi,Booth,0,157,100157,51,1,3,2,1,1,1,0
4/1/2024 6:30,Thu,Dinner,Urban,Dine-In,Low,1,0,2,24,46,7,2,4,90,16,5,61,5,A,Clear,BBQ,Standard,0,158,100158,44,2,4,6,1,1,1,0
4/1/2024 7:00,Thu,Lunch,Tourist,Dine-In,Shoulder,0,0,5,23,51,8,2,1,96,7,5,60,1,B,Clear,BBQ,Patio,0,159,100159,51,1,4,3,1,1,1,0
4/1/2024 7:30,Thu,Dinner,Suburban,Dine-In,Low,0,0,4,34,47,7,1,3,78,17,3,73,2,C,Hot,Salads,Standard,0,160,100160,47,2,4,4,1,1,1,0
4/1/2024 8:00,Thu,Lunch,Tourist,Dine-In,Shoulder,0,1,3,30,50,8,2,3,70,11,2,59,2,D,Cold,Curry,Patio,0,161,100161,42,2,4,5,1,1,1,0
4/1/2024 8:30,Thu,Dinner,Urban,Dine-In,High,0,0,2,27,57,7,1,3,76,10,4,74,2,A,Rain,Salads,Booth,0,162,100162,45,2,3,4,1,1,1,0
4/1/2024 9:00,Thu,Dinner,Urban,Dine-In,High,0,0,3,27,55,6,1,2,82,12,4,41,3,A,Cloudy,Salads,Booth,0,163,100163,55,2,4,3,1,1,1,0
4/1/2024 9:30,Thu,Afternoon,Urban,Dine-In,High,0,1,3,21,67,9,1,3,74,8,3,69,3,A,Storm,BBQ,Standard,0,164,100164,34,2,4,5,1,1,1,0
4/1/2024 10:00,Thu,Breakfast,Urban,Delivery,High,0,1,1,23,65,7,1,2,60,7,3,62,3,B,Storm,BBQ,Booth,0,165,100165,29,2,4,7,1,1,1,0
4/1/2024 10:30,Thu,Dinner,Urban,Dine-In,Shoulder,1,1,4,30,56,7,1,2,83,14,5,60,4,B,Rain,Pasta,Standard,0,166,100166,44,3,3,5,1,0,1,0
4/1/2024 11:00,Thu,Lunch,Tourist,Delivery,High,0,1,3,28,50,6,1,4,89,11,4,43,3,C,Cloudy,Sushi,High-Top,0,167,100167,42,2,4,6,1,1,1,0
4/1/2024 11:30,Thu,Lunch,Tourist,Takeaway,Shoulder,0,0,3,31,38,6,2,3,77,16,4,67,4,A,Storm,BBQ,Patio,1,168,100168,46,3,4,5,1,0,1,0
4/1/2024 12:00,Thu,Breakfast,Tourist,Dine-In,High,0,0,3,14,59,11,2,1,60,2,4,71,5,A,Storm,Burgers,Booth,0,169,100169,33,2,5,7,1,1,1,0
4/1/2024 12:30,Thu,Dinner,Urban,Takeaway,Shoulder,0,0,3,29,53,7,1,2,83,16,4,57,3,C,Hot,Pasta,Standard,0,170,100170,50,2,4,5,1,1,1,0
4/1/2024 13:00,Thu,Dinner,Urban,Dine-In,High,0,0,3,31,51,9,2,4,71,14,3,38,4,D,Clear,Pizza,Standard,0,171,100171,42,2,4,4,1,1,1,0
4/1/2024 13:30,Thu,Breakfast,Urban,Dine-In,High,0,0,3,16,63,8,1,2,73,3,4,74,4,A,Storm,Burgers,Booth,0,172,100172,39,3,4,6,1,0,1,0
4/1/2024 14:00,Thu,Afternoon,Urban,Dine-In,Shoulder,0,0,2,21,76,7,1,3,55,11,3,58,3,A,Cold,Burgers,High-Top,0,173,100173,39,3,4,5,1,0,1,0
4/1/2024 14:30,Thu,Lunch,Suburban,Takeaway,Low,0,0,2,22,46,6,1,2,84,16,3,47,2,C,Cloudy,Sushi,Standard,0,174,100174,49,2,3,4,1,1,1,0
4/1/2024 15:00,Thu,Dinner,Suburban,Dine-In,Shoulder,0,1,3,33,47,7,1,1,91,15,3,40,2,C,Cold,Burgers,High-Top,0,175,100175,46,1,4,5,1,1,1,0
4/1/2024 15:30,Thu,Lunch,Suburban,Delivery,Shoulder,0,0,4,28,60,6,1,3,88,13,3,52,4,B,Rain,Burgers,High-Top,0,176,100176,47,2,3,3,1,1,1,0
4/1/2024 16:00,Thu,Dinner,Suburban,Takeaway,High,0,0,1,29,51,6,1,3,85,10,3,49,4,D,Hot,Curry,High-Top,0,177,100177,48,2,4,6,1,1,1,0
4/1/2024 16:30,Thu,Lunch,Tourist,Delivery,High,0,1,1,33,54,7,1,4,85,13,4,68,1,B,Cloudy,Burgers,Standard,0,178,100178,47,2,4,5,1,1,1,0
4/1/2024 17:00,Thu,Late Night,Tourist,Dine-In,Low,0,0,3,25,55,8,1,4,66,10,3,55,5,B,Hot,Burgers,Booth,0,179,100179,30,3,4,7,1,0,1,0
4/1/2024 17:30,Thu,Breakfast,Urban,Delivery,Shoulder,0,0,3,22,54,9,2,4,62,1,4,58,4,C,Clear,Pasta,Patio,0,180,100180,23,2,5,8,0,1,1,0
4/1/2024 18:00,Thu,Lunch,Tourist,Dine-In,Shoulder,0,0,3,29,40,9,2,4,91,15,5,49,3,B,Storm,Pasta,Booth,0,181,100181,41,1,4,5,1,1,1,0
4/1/2024 18:30,Thu,Breakfast,Tourist,Dine-In,High,1,0,3,27,61,7,1,4,73,9,4,62,3,D,Cloudy,Sushi,Booth,0,182,100182,38,2,4,7,1,1,1,0
4/1/2024 19:00,Thu,Late Night,Urban,Takeaway,High,0,0,2,20,52,9,2,1,74,9,4,52,4,A,Rain,Pizza,Booth,0,183,100183,34,2,4,6,1,1,1,0
4/1/2024 19:30,Thu,Dinner,Urban,Takeaway,High,0,0,4,34,41,8,2,2,90,10,4,61,4,B,Clear,Sushi,Standard,0,184,100184,45,3,5,7,1,0,1,0
4/1/2024 20:00,Thu,Lunch,Urban,Dine-In,Shoulder,0,0,1,20,55,8,1,4,88,11,4,53,4,B,Clear,Curry,Booth,0,185,100185,40,2,4,4,1,1,1,0
4/1/2024 20:30,Thu,Dinner,Tourist,Dine-In,Low,0,0,2,29,45,5,1,2,94,13,4,50,3,B,Hot,Burgers,Booth,0,186,100186,51,2,3,3,1,1,1,0
4/1/2024 21:00,Thu,Dinner,Urban,Dine-In,Low,0,0,2,35,40,9,2,3,84,14,4,48,6,D,Clear,Salads,High-Top,0,187,100187,41,2,5,6,1,1,1,0
4/1/2024 21:30,Thu,Dinner,Urban,Dine-In,Shoulder,0,0,1,28,40,6,2,4,82,17,3,56,5,D,Cloudy,Burgers,Standard,0,188,100188,40,3,4,8,1,0,1,0
4/1/2024 22:00,Thu,Afternoon,Suburban,Dine-In,Shoulder,0,0,2,17,67,6,1,4,58,4,3,59,5,D,Hot,Burgers,Standard,0,189,100189,33,2,4,7,1,1,1,0
4/1/2024 22:30,Thu,Lunch,Tourist,Dine-In,High,1,0,5,34,49,9,2,2,74,16,3,59,4,C,Clear,Curry,Booth,0,190,100190,46,3,4,6,1,0,1,0
4/1/2024 23:00,Thu,Breakfast,Suburban,Dine-In,Shoulder,0,0,3,23,57,9,2,4,86,0,4,70,5,A,Rain,Sushi,High-Top,0,191,100191,31,2,5,9,1,1,1,0
4/1/2024 23:30,Thu,Dinner,Suburban,Delivery,Shoulder,0,1,3,31,51,7,1,3,83,12,4,58,4,C,Cold,BBQ,Booth,0,192,100192,37,2,4,6,1,1,1,0
5/1/2024 0:00,Fri,Late Night,Suburban,Dine-In,Shoulder,0,1,1,27,61,8,1,2,70,8,5,79,4,A,Cloudy,Pizza,Patio,0,193,100193,32,3,4,7,1,0,1,0
5/1/2024 0:30,Fri,Dinner,Urban,Takeaway,Shoulder,0,1,2,28,46,7,2,2,84,16,3,65,4,B,Rain,Sushi,Standard,0,194,100194,43,2,4,6,1,1,1,0
5/1/2024 1:00,Fri,Lunch,Tourist,Delivery,High,0,0,2,20,47,7,1,3,91,10,3,58,2,D,Rain,Pasta,Booth,0,195,100195,49,1,4,4,1,1,1,0
5/1/2024 1:30,Fri,Lunch,Urban,Dine-In,Shoulder,0,1,2,30,56,6,1,4,83,16,4,59,1,D,Hot,Sushi,High-Top,0,196,100196,45,2,4,4,1,1,1,0
5/1/2024 2:00,Fri,Dinner,Urban,Dine-In,Low,0,1,4,31,57,7,1,2,86,9,3,75,4,D,Storm,Curry,High-Top,0,197,100197,38,3,4,6,1,0,1,0
5/1/2024 2:30,Fri,Dinner,Urban,Dine-In,Shoulder,0,0,3,22,43,7,2,3,78,17,4,47,6,B,Hot,BBQ,Patio,0,198,100198,46,2,4,5,1,1,1,0
5/1/2024 3:00,Fri,Dinner,Suburban,Takeaway,Low,0,1,1,35,60,5,1,4,99,12,4,60,3,A,Cloudy,Burgers,Standard,0,199,100199,53,2,4,5,1,1,1,0
5/1/2024 3:30,Fri,Dinner,Suburban,Dine-In,Shoulder,0,0,3,26,66,7,1,5,91,12,3,46,5,C,Cloudy,BBQ,Standard,0,200,100200,41,2,4,5,1,1,1,0
5/1/2024 4:00,Fri,Dinner,Suburban,Dine-In,Shoulder,0,1,3,35,48,5,1,3,76,12,5,63,5,C,Hot,Curry,High-Top,0,201,100201,47,3,4,6,1,0,1,0
5/1/2024 4:30,Fri,Breakfast,Urban,Dine-In,Shoulder,0,0,4,28,57,10,2,0,56,6,2,71,4,B,Storm,Curry,Standard,0,202,100202,27,3,5,8,1,0,1,0
5/1/2024 5:00,Fri,Lunch,Suburban,Dine-In,Shoulder,0,0,4,28,43,7,2,4,73,19,4,53,5,A,Hot,Sushi,Booth,0,203,100203,47,2,5,4,1,1,1,0
5/1/2024 5:30,Fri,Dinner,Urban,Dine-In,Shoulder,0,0,1,28,45,6,1,3,76,17,3,68,4,D,Cloudy,Salads,Standard,0,204,100204,45,3,3,6,1,0,1,0
5/1/2024 6:00,Fri,Dinner,Tourist,Delivery,Low,0,0,2,32,53,7,1,2,96,10,4,56,3,A,Storm,Curry,Patio,0,205,100205,51,2,3,3,1,1,1,0
5/1/2024 6:30,Fri,Breakfast,Tourist,Dine-In,High,0,0,1,31,79,7,1,3,37,2,4,68,5,A,Cloudy,Pasta,Standard,0,206,100206,18,3,3,8,0,0,0,1
5/1/2024 7:00,Fri,Breakfast,Urban,Delivery,High,0,1,2,21,66,8,1,5,63,0,1,49,4,D,Storm,Curry,Standard,0,207,100207,20,2,4,8,0,1,1,0
5/1/2024 7:30,Fri,Dinner,Urban,Delivery,Shoulder,0,1,3,26,47,7,1,3,91,14,4,78,2,A,Storm,BBQ,Standard,0,208,100208,47,2,5,7,1,1,1,0
5/1/2024 8:00,Fri,Breakfast,Suburban,Dine-In,High,0,1,4,32,57,7,1,1,58,4,3,55,7,B,Hot,Curry,Patio,0,209,100209,30,3,4,8,1,0,1,0
5/1/2024 8:30,Fri,Lunch,Suburban,Dine-In,High,0,0,3,24,45,9,2,4,90,15,2,43,2,C,Hot,Pizza,Booth,0,210,100210,44,2,5,7,1,1,1,0
5/1/2024 9:00,Fri,Afternoon,Urban,Takeaway,Low,0,0,2,25,68,10,1,3,86,3,3,71,4,B,Hot,Pizza,Standard,0,211,100211,26,2,4,7,1,1,1,0
5/1/2024 9:30,Fri,Dinner,Suburban,Takeaway,High,1,0,3,25,48,6,1,4,71,12,3,62,6,A,Storm,Sushi,Standard,0,212,100212,42,3,4,6,1,0,1,0
5/1/2024 10:00,Fri,Dinner,Suburban,Dine-In,High,0,1,2,31,54,5,1,3,100,9,3,40,3,D,Storm,Burgers,Booth,0,213,100213,44,2,3,4,1,1,1,0
5/1/2024 10:30,Fri,Lunch,Urban,Delivery,High,0,0,5,18,48,6,1,3,94,16,3,46,3,C,Cloudy,Sushi,Booth,0,214,100214,52,2,3,2,1,1,1,0
5/1/2024 11:00,Fri,Dinner,Urban,Dine-In,High,0,0,1,31,67,6,1,3,77,11,3,51,4,B,Rain,Curry,Booth,0,215,100215,47,2,3,3,1,1,1,0
5/1/2024 11:30,Fri,Lunch,Suburban,Dine-In,High,0,0,3,33,46,8,2,4,89,10,3,48,3,A,Hot,Curry,Booth,0,216,100216,53,2,5,6,1,1,1,0
5/1/2024 12:00,Fri,Lunch,Urban,Dine-In,Shoulder,0,0,5,31,44,6,1,3,76,16,4,57,5,D,Cold,Burgers,Booth,0,217,100217,48,2,4,3,1,1,1,0
5/1/2024 12:30,Fri,Dinner,Tourist,Dine-In,High,0,1,3,25,46,5,1,2,85,9,5,64,3,B,Cloudy,Salads,Patio,0,218,100218,46,2,3,5,1,1,1,0
5/1/2024 13:00,Fri,Dinner,Urban,Dine-In,Shoulder,0,0,2,14,53,7,1,3,66,15,4,77,3,A,Cloudy,Pasta,Patio,0,219,100219,46,3,4,8,1,0,1,0
5/1/2024 13:30,Fri,Dinner,Urban,Dine-In,Shoulder,0,0,2,25,61,5,1,4,77,11,5,40,4,D,Clear,BBQ,Booth,0,220,100220,45,2,3,4,1,1,1,0
5/1/2024 14:00,Fri,Dinner,Urban,Dine-In,High,0,1,2,31,53,8,2,2,88,13,3,54,2,B,Hot,Sushi,Booth,0,221,100221,49,2,4,5,1,1,1,0
5/1/2024 14:30,Fri,Dinner,Suburban,Dine-In,Shoulder,1,1,4,28,56,8,1,1,92,7,4,61,3,D,Cloudy,Sushi,High-Top,0,222,100222,44,1,4,3,1,1,1,0
5/1/2024 15:00,Fri,Breakfast,Urban,Takeaway,Shoulder,0,0,1,29,65,7,1,4,70,7,5,66,4,B,Clear,BBQ,Standard,0,223,100223,32,2,4,6,1,1,1,0
5/1/2024 15:30,Fri,Lunch,Urban,Takeaway,Shoulder,0,0,4,27,37,6,2,5,90,19,3,57,2,B,Cold,Curry,Booth,0,224,100224,51,2,4,5,1,1,1,0
5/1/2024 16:00,Fri,Lunch,Urban,Dine-In,Low,0,0,1,27,50,7,1,3,82,9,2,56,3,A,Cold,Burgers,Standard,0,225,100225,50,2,4,5,1,1,1,0
5/1/2024 16:30,Fri,Lunch,Urban,Dine-In,High,1,1,2,34,47,5,1,3,97,16,5,72,4,C,Hot,Pasta,Booth,0,226,100226,51,2,3,3,1,1,1,0
5/1/2024 17:00,Fri,Late Night,Tourist,Dine-In,Low,0,0,2,22,59,7,1,3,70,5,3,69,2,C,Storm,Salads,Booth,0,227,100227,31,3,3,5,1,0,1,0
5/1/2024 17:30,Fri,Lunch,Urban,Dine-In,High,0,0,3,31,43,7,2,1,86,15,3,40,5,D,Clear,Pizza,Standard,0,228,100228,48,2,4,5,1,1,1,0
5/1/2024 18:00,Fri,Dinner,Urban,Dine-In,High,0,0,1,31,57,5,1,3,80,9,3,42,3,D,Storm,BBQ,Booth,0,229,100229,50,2,3,3,1,1,1,0
5/1/2024 18:30,Fri,Dinner,Urban,Dine-In,Shoulder,0,0,3,37,50,6,1,4,86,10,4,64,4,D,Cold,Pizza,Booth,0,230,100230,49,3,4,6,1,0,1,0
5/1/2024 19:00,Fri,Dinner,Urban,Takeaway,High,0,1,5,35,50,6,1,2,79,13,4,60,5,D,Cold,Pasta,Standard,1,231,100231,44,2,3,4,1,1,1,0
5/1/2024 19:30,Fri,Afternoon,Suburban,Delivery,Shoulder,0,0,1,27,59,10,2,1,68,4,3,62,3,D,Rain,Sushi,High-Top,0,232,100232,29,3,5,10,1,0,1,0
5/1/2024 20:00,Fri,Dinner,Suburban,Dine-In,High,0,0,3,31,45,6,1,2,68,13,3,60,4,A,Rain,Pasta,Patio,0,233,100233,44,2,4,5,1,1,1,0
5/1/2024 20:30,Fri,Afternoon,Urban,Takeaway,Shoulder,0,0,2,30,46,7,2,2,57,1,3,71,3,D,Rain,Curry,Booth,0,234,100234,18,3,5,8,0,0,0,1
5/1/2024 21:00,Fri,Lunch,Suburban,Dine-In,Low,0,0,3,25,52,8,2,3,90,15,3,65,2,C,Rain,Salads,Patio,1,235,100235,53,2,4,6,1,1,1,0
5/1/2024 21:30,Fri,Dinner,Urban,Dine-In,High,0,0,3,35,51,6,1,4,77,14,4,53,3,C,Cloudy,Pasta,Patio,0,236,100236,46,2,4,6,1,1,1,0
5/1/2024 22:00,Fri,Lunch,Tourist,Takeaway,High,0,0,2,28,54,5,1,4,70,16,3,63,3,B,Rain,Curry,Standard,0,237,100237,41,2,4,6,1,1,1,0
5/1/2024 22:30,Fri,Breakfast,Suburban,Dine-In,Shoulder,0,0,3,28,61,9,1,4,36,6,3,64,5,B,Cloudy,Sushi,Standard,0,238,100238,19,3,5,10,0,0,0,1
5/1/2024 23:00,Fri,Dinner,Suburban,Dine-In,High,0,0,5,29,41,6,1,1,87,20,5,40,2,A,Cloudy,Salads,High-Top,0,239,100239,56,2,4,4,1,1,1,0
5/1/2024 23:30,Fri,Lunch,Tourist,Takeaway,High,0,0,2,25,44,8,2,1,73,19,3,59,4,A,Hot,Salads,Standard,0,240,100240,51,3,4,5,1,0,1,0
6/1/2024 0:00,Sat,Late Night,Suburban,Takeaway,Shoulder,0,0,3,31,56,6,1,3,100,16,3,68,3,D,Cloudy,Salads,Booth,0,241,100241,61,2,3,2,1,1,1,0
6/1/2024 0:30,Sat,Late Night,Suburban,Takeaway,High,1,0,1,30,48,6,1,1,81,16,4,68,3,B,Cloudy,Sushi,Patio,1,242,100242,59,2,3,4,1,1,1,0
6/1/2024 1:00,Sat,Late Night,Tourist,Takeaway,High,0,0,1,34,51,7,1,4,93,14,1,67,1,A,Rain,Burgers,Standard,1,243,100243,52,2,4,4,1,1,1,0
6/1/2024 1:30,Sat,Lunch,Tourist,Delivery,Low,0,1,3,27,52,6,1,3,81,12,3,57,3,A,Cloudy,Sushi,Standard,0,244,100244,58,3,3,4,1,0,1,0
6/1/2024 2:00,Sat,Breakfast,Urban,Dine-In,High,0,0,4,29,37,5,1,2,82,15,4,47,4,C,Storm,Burgers,Standard,0,245,100245,53,2,4,3,1,1,1,0
6/1/2024 2:30,Sat,Late Night,Urban,Dine-In,Low,0,1,3,31,42,8,2,0,85,14,4,57,3,A,Rain,Curry,Booth,0,246,100246,48,2,4,4,1,1,1,0
6/1/2024 3:00,Sat,Afternoon,Suburban,Dine-In,Low,0,0,2,32,50,7,1,3,100,14,5,51,3,A,Clear,Burgers,Booth,0,247,100247,59,2,4,4,1,1,1,0
6/1/2024 3:30,Sat,Late Night,Urban,Dine-In,High,0,1,3,39,38,6,2,3,85,17,4,58,5,B,Rain,Pizza,High-Top,0,248,100248,56,2,4,5,1,1,1,0
6/1/2024 4:00,Sat,Late Night,Urban,Dine-In,Shoulder,0,0,1,37,42,7,2,2,100,11,4,56,4,D,Cloudy,Sushi,Booth,0,249,100249,57,2,4,3,1,1,1,0
6/1/2024 4:30,Sat,Dinner,Urban,Dine-In,Low,1,0,3,33,41,7,2,1,96,12,3,70,2,D,Storm,Curry,Booth,0,250,100250,58,2,4,3,1,1,1,0
6/1/2024 5:00,Sat,Lunch,Urban,Dine-In,Shoulder,0,0,4,40,39,7,2,3,92,10,4,41,2,A,Rain,Pasta,Standard,0,251,100251,49,1,4,4,1,1,1,0
6/1/2024 5:30,Sat,Lunch,Suburban,Dine-In,Low,1,0,2,34,44,5,1,1,83,12,3,37,5,B,Storm,Sushi,Standard,0,252,100252,56,2,3,4,1,1,1,0
6/1/2024 6:00,Sat,Dinner,Urban,Delivery,Shoulder,0,1,2,36,41,6,1,3,100,14,4,56,3,D,Clear,Salads,Patio,0,253,100253,52,1,4,3,1,1,1,0
6/1/2024 6:30,Sat,Lunch,Tourist,Dine-In,Shoulder,1,0,3,25,42,8,2,4,88,18,3,56,4,D,Cold,Pasta,Standard,0,254,100254,49,2,4,6,1,1,1,0
6/1/2024 7:00,Sat,Lunch,Suburban,Dine-In,High,0,1,2,29,47,8,2,1,88,22,3,50,3,A,Clear,BBQ,Standard,0,255,100255,54,2,4,4,1,1,1,0
6/1/2024 7:30,Sat,Dinner,Suburban,Takeaway,Shoulder,0,0,3,37,53,6,1,2,100,11,3,48,4,D,Cold,Curry,Booth,0,256,100256,56,2,4,4,1,1,1,0
6/1/2024 8:00,Sat,Late Night,Suburban,Takeaway,Shoulder,0,0,5,36,51,6,1,3,100,19,4,55,3,D,Hot,BBQ,Standard,0,257,100257,58,2,3,4,1,1,1,0
6/1/2024 8:30,Sat,Dinner,Urban,Dine-In,High,1,0,2,40,46,6,1,3,96,13,4,64,3,C,Cold,BBQ,Patio,0,258,100258,62,2,4,5,1,1,1,0
6/1/2024 9:00,Sat,Dinner,Suburban,Dine-In,High,0,1,2,40,58,5,1,2,100,16,4,60,4,B,Hot,Salads,Standard,0,259,100259,54,2,3,4,1,1,1,0
6/1/2024 9:30,Sat,Breakfast,Suburban,Dine-In,High,0,1,2,31,50,6,1,2,88,18,3,30,2,A,Rain,Pizza,High-Top,1,260,100260,61,2,3,2,1,1,1,0
6/1/2024 10:00,Sat,Dinner,Urban,Dine-In,Shoulder,0,0,3,38,51,4,1,2,100,20,4,54,4,A,Hot,Curry,Booth,0,261,100261,68,2,3,2,1,1,1,0
6/1/2024 10:30,Sat,Late Night,Urban,Dine-In,High,0,0,2,29,44,6,1,3,87,23,5,37,4,C,Storm,Curry,Booth,1,262,100262,66,1,3,2,1,1,1,0
6/1/2024 11:00,Sat,Breakfast,Suburban,Dine-In,Low,0,0,2,27,42,5,1,4,91,19,5,64,2,A,Hot,Pizza,Booth,0,263,100263,56,1,3,3,1,1,1,0
6/1/2024 11:30,Sat,Afternoon,Suburban,Dine-In,Shoulder,0,0,4,34,48,7,1,3,100,15,3,61,6,C,Storm,Salads,Standard,0,264,100264,59,3,4,4,1,0,1,0
6/1/2024 12:00,Sat,Dinner,Suburban,Dine-In,High,0,0,4,36,52,6,1,4,91,11,3,44,3,B,Cold,Burgers,Standard,0,265,100265,55,1,4,4,1,1,1,0
6/1/2024 12:30,Sat,Dinner,Suburban,Dine-In,Shoulder,1,1,2,34,46,6,1,2,100,17,5,61,2,D,Cold,Curry,Standard,0,266,100266,60,1,4,3,1,1,1,0
6/1/2024 13:00,Sat,Dinner,Suburban,Delivery,Low,0,0,1,37,40,8,2,3,92,18,4,35,5,D,Cold,Pizza,High-Top,0,267,100267,53,2,4,4,1,1,1,0
6/1/2024 13:30,Sat,Dinner,Urban,Delivery,High,0,0,4,31,35,6,2,3,100,13,4,59,2,B,Hot,Salads,Booth,0,268,100268,62,2,5,4,1,1,1,0
6/1/2024 14:00,Sat,Lunch,Urban,Dine-In,High,0,1,2,37,32,9,3,0,90,18,4,60,3,A,Cold,Pizza,High-Top,0,269,100269,48,2,5,5,1,1,1,0
6/1/2024 14:30,Sat,Lunch,Suburban,Dine-In,High,0,0,4,31,45,7,2,3,96,15,4,63,4,B,Hot,Curry,Standard,0,270,100270,55,2,4,5,1,1,1,0
6/1/2024 15:00,Sat,Dinner,Suburban,Dine-In,Shoulder,0,1,1,43,52,7,1,3,84,13,4,61,3,D,Hot,Burgers,Standard,0,271,100271,42,2,4,5,1,1,1,0
6/1/2024 15:30,Sat,Dinner,Suburban,Dine-In,Shoulder,0,0,4,36,27,5,2,1,94,16,3,50,4,C,Cloudy,BBQ,Booth,1,272,100272,59,2,4,5,1,1,1,0
6/1/2024 16:00,Sat,Dinner,Tourist,Dine-In,Shoulder,0,1,1,39,40,5,1,4,88,13,4,45,4,C,Cloudy,Sushi,Booth,0,273,100273,49,2,4,4,1,1,1,0
6/1/2024 16:30,Sat,Late Night,Suburban,Dine-In,Low,0,0,3,28,39,6,2,4,100,13,3,48,3,A,Hot,Sushi,Patio,0,274,100274,51,2,5,5,1,1,1,0
6/1/2024 17:00,Sat,Afternoon,Urban,Dine-In,High,0,1,3,31,48,8,2,3,94,17,4,54,5,D,Storm,Curry,High-Top,0,275,100275,48,2,4,4,1,1,1,0
6/1/2024 17:30,Sat,Afternoon,Urban,Dine-In,Low,0,0,1,33,40,6,2,1,82,17,3,42,3,C,Rain,Salads,Booth,0,276,100276,57,2,3,3,1,1,1,0
6/1/2024 18:00,Sat,Dinner,Suburban,Dine-In,High,1,0,2,28,35,5,1,2,100,15,3,57,4,C,Clear,Curry,Booth,0,277,100277,57,2,4,4,1,1,1,0
6/1/2024 18:30,Sat,Dinner,Urban,Dine-In,High,0,0,3,39,40,7,2,3,88,17,5,52,3,C,Cloudy,BBQ,Standard,0,278,100278,55,2,4,4,1,1,1,0
